origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,duration_sec,distance_m
Cal Anderson Park,47.61699686088056,-122.31913288398152,Space Needle,47.620475865973454,-122.34922662355608,driving,762,3043
Cal Anderson Park,47.61699686088056,-122.31913288398152,Space Needle,47.620475865973454,-122.34922662355608,walking,2279,2561
Cal Anderson Park,47.61699686088056,-122.31913288398152,Space Needle,47.620475865973454,-122.34922662355608,bicycling,834,3194
Cal Anderson Park,47.61699686088056,-122.31913288398152,Space Needle,47.620475865973454,-122.34922662355608,transit,1302,2886
Cal Anderson Park,47.61699686088056,-122.31913288398152,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,driving,769,3055
Cal Anderson Park,47.61699686088056,-122.31913288398152,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,walking,2317,2621
Cal Anderson Park,47.61699686088056,-122.31913288398152,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,bicycling,833,3178
Cal Anderson Park,47.61699686088056,-122.31913288398152,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,transit,1320,2908
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Aquarium,47.60738161055215,-122.34296367108706,driving,999,4046
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Aquarium,47.60738161055215,-122.34296367108706,walking,1942,2368
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Aquarium,47.60738161055215,-122.34296367108706,bicycling,840,3440
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Aquarium,47.60738161055215,-122.34296367108706,transit,1094,2879
Cal Anderson Park,47.61699686088056,-122.31913288398152,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,driving,914,3671
Cal Anderson Park,47.61699686088056,-122.31913288398152,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,walking,2684,3059
Cal Anderson Park,47.61699686088056,-122.31913288398152,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,bicycling,1013,3503
Cal Anderson Park,47.61699686088056,-122.31913288398152,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,transit,1621,3498
Cal Anderson Park,47.61699686088056,-122.31913288398152,Museum of Pop Culture,47.621470125609314,-122.3481282699205,driving,745,3049
Cal Anderson Park,47.61699686088056,-122.31913288398152,Museum of Pop Culture,47.621470125609314,-122.3481282699205,walking,2256,2562
Cal Anderson Park,47.61699686088056,-122.31913288398152,Museum of Pop Culture,47.621470125609314,-122.3481282699205,bicycling,806,3137
Cal Anderson Park,47.61699686088056,-122.31913288398152,Museum of Pop Culture,47.621470125609314,-122.3481282699205,transit,1334,2941
Cal Anderson Park,47.61699686088056,-122.31913288398152,Discovery Park,47.66122637312634,-122.41720530872853,driving,1610,11536
Cal Anderson Park,47.61699686088056,-122.31913288398152,Discovery Park,47.66122637312634,-122.41720530872853,walking,9435,11204
Cal Anderson Park,47.61699686088056,-122.31913288398152,Discovery Park,47.66122637312634,-122.41720530872853,bicycling,2839,12130
Cal Anderson Park,47.61699686088056,-122.31913288398152,Discovery Park,47.66122637312634,-122.41720530872853,transit,3708,13413
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pike Place Market,47.60939849082073,-122.3418399195103,driving,667,2150
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pike Place Market,47.60939849082073,-122.3418399195103,walking,1653,2067
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pike Place Market,47.60939849082073,-122.3418399195103,bicycling,545,2196
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pike Place Market,47.60939849082073,-122.3418399195103,transit,1133,2065
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Seattle Great Wheel,47.60612088117679,-122.34252171878008,driving,786,2682
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Seattle Great Wheel,47.60612088117679,-122.34252171878008,walking,2146,2485
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Seattle Great Wheel,47.60612088117679,-122.34252171878008,bicycling,939,3265
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Seattle Great Wheel,47.60612088117679,-122.34252171878008,transit,1171,3419
Cal Anderson Park,47.61699686088056,-122.31913288398152,Fremont Troll,47.65105594466806,-122.3475007419148,driving,908,6431
Cal Anderson Park,47.61699686088056,-122.31913288398152,Fremont Troll,47.65105594466806,-122.3475007419148,walking,4720,5550
Cal Anderson Park,47.61699686088056,-122.31913288398152,Fremont Troll,47.65105594466806,-122.3475007419148,bicycling,1533,6492
Cal Anderson Park,47.61699686088056,-122.31913288398152,Fremont Troll,47.65105594466806,-122.3475007419148,transit,2183,9770
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Art Museum,47.60751482550527,-122.3379600261628,driving,665,2308
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Art Museum,47.60751482550527,-122.3379600261628,walking,1708,2151
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Art Museum,47.60751482550527,-122.3379600261628,bicycling,549,2291
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Art Museum,47.60751482550527,-122.3379600261628,transit,746,2928
Cal Anderson Park,47.61699686088056,-122.31913288398152,Waterfront Park,47.60703330685766,-122.3418278669016,driving,799,2743
Cal Anderson Park,47.61699686088056,-122.31913288398152,Waterfront Park,47.60703330685766,-122.3418278669016,walking,1939,2396
Cal Anderson Park,47.61699686088056,-122.31913288398152,Waterfront Park,47.60703330685766,-122.3418278669016,bicycling,819,3311
Cal Anderson Park,47.61699686088056,-122.31913288398152,Waterfront Park,47.60703330685766,-122.3418278669016,transit,1110,3315
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kerry Park,47.62947041105963,-122.35993432806126,driving,1062,4748
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kerry Park,47.62947041105963,-122.35993432806126,walking,3903,4392
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kerry Park,47.62947041105963,-122.35993432806126,bicycling,2018,7017
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kerry Park,47.62947041105963,-122.35993432806126,transit,2462,5594
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,driving,699,2280
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,walking,1696,2119
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,bicycling,549,2217
Cal Anderson Park,47.61699686088056,-122.31913288398152,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,transit,894,2709
Cal Anderson Park,47.61699686088056,-122.31913288398152,Smith Tower,47.60184879738976,-122.33185426362004,driving,677,2927
Cal Anderson Park,47.61699686088056,-122.31913288398152,Smith Tower,47.60184879738976,-122.33185426362004,walking,2032,2315
Cal Anderson Park,47.61699686088056,-122.31913288398152,Smith Tower,47.60184879738976,-122.33185426362004,bicycling,776,3130
Cal Anderson Park,47.61699686088056,-122.31913288398152,Smith Tower,47.60184879738976,-122.33185426362004,transit,693,3492
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,driving,575,3059
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,walking,2480,3006
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,bicycling,1195,5766
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,transit,1414,3436
Cal Anderson Park,47.61699686088056,-122.31913288398152,Volunteer Park,47.63103246682187,-122.31632974461816,driving,373,1862
Cal Anderson Park,47.61699686088056,-122.31913288398152,Volunteer Park,47.63103246682187,-122.31632974461816,walking,1601,1812
Cal Anderson Park,47.61699686088056,-122.31913288398152,Volunteer Park,47.63103246682187,-122.31632974461816,bicycling,607,2202
Cal Anderson Park,47.61699686088056,-122.31913288398152,Volunteer Park,47.63103246682187,-122.31632974461816,transit,1207,2321
Cal Anderson Park,47.61699686088056,-122.31913288398152,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,driving,648,2173
Cal Anderson Park,47.61699686088056,-122.31913288398152,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,walking,1760,2078
Cal Anderson Park,47.61699686088056,-122.31913288398152,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,bicycling,723,2624
Cal Anderson Park,47.61699686088056,-122.31913288398152,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,transit,951,3717
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seward Park,47.549601386258544,-122.25736531434887,driving,1427,13387
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seward Park,47.549601386258544,-122.25736531434887,walking,8595,10449
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seward Park,47.549601386258544,-122.25736531434887,bicycling,2318,11785
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seward Park,47.549601386258544,-122.25736531434887,transit,3104,16020
Cal Anderson Park,47.61699686088056,-122.31913288398152,Lake Union Park,47.62709090421509,-122.33713195940298,driving,724,2763
Cal Anderson Park,47.61699686088056,-122.31913288398152,Lake Union Park,47.62709090421509,-122.33713195940298,walking,1974,2447
Cal Anderson Park,47.61699686088056,-122.31913288398152,Lake Union Park,47.62709090421509,-122.33713195940298,bicycling,818,3634
Cal Anderson Park,47.61699686088056,-122.31913288398152,Lake Union Park,47.62709090421509,-122.33713195940298,transit,1706,3129
Cal Anderson Park,47.61699686088056,-122.31913288398152,Wing Luke Museum,47.59821381284711,-122.32292099585958,driving,621,2599
Cal Anderson Park,47.61699686088056,-122.31913288398152,Wing Luke Museum,47.59821381284711,-122.32292099585958,walking,2073,2649
Cal Anderson Park,47.61699686088056,-122.31913288398152,Wing Luke Museum,47.59821381284711,-122.32292099585958,bicycling,581,2802
Cal Anderson Park,47.61699686088056,-122.31913288398152,Wing Luke Museum,47.59821381284711,-122.32292099585958,transit,1523,3692
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pier 55,47.60473848834246,-122.33971581996045,driving,734,2440
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pier 55,47.60473848834246,-122.33971581996045,walking,1976,2290
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pier 55,47.60473848834246,-122.33971581996045,bicycling,764,3004
Cal Anderson Park,47.61699686088056,-122.31913288398152,Pier 55,47.60473848834246,-122.33971581996045,transit,1002,3224
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kubota Garden,47.513456104891816,-122.26587346070158,driving,1201,17279
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kubota Garden,47.513456104891816,-122.26587346070158,walking,10813,13058
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kubota Garden,47.513456104891816,-122.26587346070158,bicycling,2851,13581
Cal Anderson Park,47.61699686088056,-122.31913288398152,Kubota Garden,47.513456104891816,-122.26587346070158,transit,3085,17004
Cal Anderson Park,47.61699686088056,-122.31913288398152,Green Lake Park,47.68018985332069,-122.32842851303496,driving,907,8915
Cal Anderson Park,47.61699686088056,-122.31913288398152,Green Lake Park,47.68018985332069,-122.32842851303496,walking,6501,7827
Cal Anderson Park,47.61699686088056,-122.31913288398152,Green Lake Park,47.68018985332069,-122.32842851303496,bicycling,1883,7929
Cal Anderson Park,47.61699686088056,-122.31913288398152,Green Lake Park,47.68018985332069,-122.32842851303496,transit,1811,8680
Cal Anderson Park,47.61699686088056,-122.31913288398152,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,driving,1250,13286
