origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Space Needle,47.620475865973454,-122.34922662355609,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Space Needle,47.620475865973454,-122.34922662355609,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Space Needle,47.620475865973454,-122.34922662355609,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Space Needle,47.620475865973454,-122.34922662355609,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Aquarium,47.607381610552146,-122.34296367108706,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Aquarium,47.607381610552146,-122.34296367108706,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Aquarium,47.607381610552146,-122.34296367108706,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Aquarium,47.607381610552146,-122.34296367108706,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Pop Culture,47.621470125609314,-122.3481282699205,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Pop Culture,47.621470125609314,-122.3481282699205,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Pop Culture,47.621470125609314,-122.3481282699205,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Pop Culture,47.621470125609314,-122.3481282699205,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Discovery Park,47.66122637312634,-122.41720530872853,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Discovery Park,47.66122637312634,-122.41720530872853,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Discovery Park,47.66122637312634,-122.41720530872853,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Discovery Park,47.66122637312634,-122.41720530872853,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pike Place Market,47.60939849082073,-122.3418399195103,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pike Place Market,47.60939849082073,-122.3418399195103,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pike Place Market,47.60939849082073,-122.3418399195103,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pike Place Market,47.60939849082073,-122.3418399195103,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Fremont Troll,47.65105594466806,-122.34750074191479,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Fremont Troll,47.65105594466806,-122.34750074191479,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Fremont Troll,47.65105594466806,-122.34750074191479,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Fremont Troll,47.65105594466806,-122.34750074191479,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Art Museum,47.60751482550527,-122.33796002616279,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Art Museum,47.60751482550527,-122.33796002616279,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Art Museum,47.60751482550527,-122.33796002616279,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Art Museum,47.60751482550527,-122.33796002616279,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.34182786690161,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.34182786690161,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.34182786690161,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.34182786690161,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.601848797389756,-122.33185426362004,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.601848797389756,-122.33185426362004,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.601848797389756,-122.33185426362004,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.601848797389756,-122.33185426362004,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461817,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461817,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461817,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461817,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.598213812847106,-122.32292099585958,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.598213812847106,-122.32292099585958,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.598213812847106,-122.32292099585958,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.598213812847106,-122.32292099585958,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,walking
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,bicycling
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,transit
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kubota Garden,47.513456104891816,-122.26587346070158,driving
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kubota Garden,47.513456104891816,-122.26587346070158,walking
