origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode
Benaroya Hall,47.60814199288301,-122.3368087995574,Space Needle,47.620475865973454,-122.34922662355609,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,Space Needle,47.620475865973454,-122.34922662355609,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,Space Needle,47.620475865973454,-122.34922662355609,bicycling
Benaroya Hall,47.60814199288301,-122.3368087995574,Space Needle,47.620475865973454,-122.34922662355609,transit
Benaroya Hall,47.60814199288301,-122.3368087995574,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,bicycling
Benaroya Hall,47.60814199288301,-122.3368087995574,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,transit
Benaroya Hall,47.60814199288301,-122.3368087995574,Seattle Aquarium,47.607381610552146,-122.34296367108706,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,Seattle Aquarium,47.607381610552146,-122.34296367108706,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,Seattle Aquarium,47.607381610552146,-122.34296367108706,bicycling
Benaroya Hall,47.60814199288301,-122.3368087995574,Seattle Aquarium,47.607381610552146,-122.34296367108706,transit
Benaroya Hall,47.60814199288301,-122.3368087995574,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,bicycling
Benaroya Hall,47.60814199288301,-122.3368087995574,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,transit
Benaroya Hall,47.60814199288301,-122.3368087995574,Museum of Pop Culture,47.621470125609314,-122.3481282699205,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,Museum of Pop Culture,47.621470125609314,-122.3481282699205,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,Museum of Pop Culture,47.621470125609314,-122.3481282699205,bicycling
Benaroya Hall,47.60814199288301,-122.3368087995574,Museum of Pop Culture,47.621470125609314,-122.3481282699205,transit
Benaroya Hall,47.60814199288301,-122.3368087995574,Discovery Park,47.66122637312634,-122.41720530872853,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,Discovery Park,47.66122637312634,-122.41720530872853,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,Discovery Park,47.66122637312634,-122.41720530872853,bicycling
Benaroya Hall,47.60814199288301,-122.3368087995574,Discovery Park,47.66122637312634,-122.41720530872853,transit
Benaroya Hall,47.60814199288301,-122.3368087995574,Pike Place Market,47.60939849082073,-122.3418399195103,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,Pike Place Market,47.60939849082073,-122.3418399195103,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,Pike Place Market,47.60939849082073,-122.3418399195103,bicycling
Benaroya Hall,47.60814199288301,-122.3368087995574,Pike Place Market,47.60939849082073,-122.3418399195103,transit
Benaroya Hall,47.60814199288301,-122.3368087995574,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,driving
Benaroya Hall,47.60814199288301,-122.3368087995574,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,walking
Benaroya Hall,47.60814199288301,-122.3368087995574,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,bicycling
